mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_brf__n_estimators,param_brf__min_samples_split,param_brf__min_samples_leaf,param_brf__max_features,param_brf__max_depth,param_brf__class_weight,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,split10_test_f1,split11_test_f1,split12_test_f1,split13_test_f1,split14_test_f1,split15_test_f1,split16_test_f1,split17_test_f1,split18_test_f1,split19_test_f1,split20_test_f1,split21_test_f1,split22_test_f1,split23_test_f1,split24_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,split3_test_pr_auc,split4_test_pr_auc,split5_test_pr_auc,split6_test_pr_auc,split7_test_pr_auc,split8_test_pr_auc,split9_test_pr_auc,split10_test_pr_auc,split11_test_pr_auc,split12_test_pr_auc,split13_test_pr_auc,split14_test_pr_auc,split15_test_pr_auc,split16_test_pr_auc,split17_test_pr_auc,split18_test_pr_auc,split19_test_pr_auc,split20_test_pr_auc,split21_test_pr_auc,split22_test_pr_auc,split23_test_pr_auc,split24_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,split9_test_roc_auc,split10_test_roc_auc,split11_test_roc_auc,split12_test_roc_auc,split13_test_roc_auc,split14_test_roc_auc,split15_test_roc_auc,split16_test_roc_auc,split17_test_roc_auc,split18_test_roc_auc,split19_test_roc_auc,split20_test_roc_auc,split21_test_roc_auc,split22_test_roc_auc,split23_test_roc_auc,split24_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0.6544456577301025,0.07483263145510739,0.09906450271606446,0.00955846210651702,300,10,8,sqrt,12,balanced,"{'brf__n_estimators': 300, 'brf__min_samples_split': 10, 'brf__min_samples_leaf': 8, 'brf__max_features': 'sqrt', 'brf__max_depth': 12, 'brf__class_weight': 'balanced'}",0.21428571428571425,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.1927710843373494,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.1927710843373494,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.1927710843373494,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.1927710843373494,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.1927710843373494,0.20998278829604128,0.008605851979345935,19,0.4872172715739967,0.2067566565206219,0.3252339573458185,0.3527174734308359,0.24308466220230926,0.3273979107312441,0.3794757033248082,0.3604353650019285,0.24480980504070654,0.18633083521870286,0.3285850868618271,0.2462405347159791,0.31800026959873506,0.45609802055359,0.2251713564213564,0.1763831015689665,0.19028098863109302,0.41356603787159346,0.26363636363636367,0.3359245372790264,0.3834307992202729,0.2869208346954342,0.30487614237614236,0.190637421870322,0.15134902757853574,0.2953824065308084,0.08822525417884095,4,0.8585858585858586,0.6245791245791246,0.7609427609427609,0.7643097643097643,0.7817164179104479,0.797979797979798,0.734006734006734,0.797979797979798,0.7508417508417509,0.6847014925373134,0.7558922558922558,0.664983164983165,0.82996632996633,0.7104377104377104,0.7705223880597015,0.6464646464646464,0.6195286195286196,0.8316498316498316,0.7962962962962963,0.8488805970149254,0.7525252525252525,0.803030303030303,0.8265993265993266,0.638047138047138,0.6026119402985075,0.7461231720186945,0.07550272255945632,1
0.4583672046661377,0.04836313023075405,0.09731537818908692,0.012041108310734532,200,5,8,sqrt,16,balanced,"{'brf__n_estimators': 200, 'brf__min_samples_split': 5, 'brf__min_samples_leaf': 8, 'brf__max_features': 'sqrt', 'brf__max_depth': 16, 'brf__class_weight': 'balanced'}",0.21428571428571425,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.1927710843373494,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.1927710843373494,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.1927710843373494,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.1927710843373494,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.1927710843373494,0.20998278829604128,0.008605851979345935,19,0.40637442267877055,0.1700965996451724,0.29004329004329,0.35549978738384536,0.23608602059571887,0.3190001857762916,0.43781534369769665,0.37129619873027575,0.25656316863213413,0.19492714034154252,0.37582258945243163,0.2677207179167963,0.3250594521182757,0.431127934857888,0.21167361221709047,0.19873523907458157,0.1823323546054258,0.44567798785952867,0.25053651219846573,0.3838519629450658,0.4083402593772763,0.29642619794749614,0.30718495066040286,0.22324656958299888,0.13918709349743832,0.299385023673436,0.09023938418021575,1,0.8417508417508417,0.5824915824915824,0.7525252525252526,0.7828282828282829,0.7761194029850748,0.7895622895622896,0.771043771043771,0.7760942760942762,0.7525252525252524,0.708955223880597,0.7390572390572391,0.6851851851851851,0.8198653198653199,0.7070707070707071,0.7649253731343283,0.67003367003367,0.5976430976430976,0.8569023569023569,0.771043771043771,0.8526119402985075,0.7525252525252526,0.8148148148148149,0.8097643097643097,0.6851851851851851,0.5690298507462687,0.7451821699582893,0.07747218857712533,2
0.47678483963012697,0.0633181269074917,0.12073942184448243,0.03839756746776778,200,5,5,0.3,12,balanced,"{'brf__n_estimators': 200, 'brf__min_samples_split': 5, 'brf__min_samples_leaf': 5, 'brf__max_features': 0.3, 'brf__max_depth': 12, 'brf__class_weight': 'balanced'}",0.2571428571428572,0.25,0.2352941176470588,0.2465753424657534,0.23880597014925373,0.25,0.23076923076923078,0.26865671641791045,0.24615384615384617,0.2424242424242424,0.2465753424657534,0.3,0.2647058823529412,0.18918918918918923,0.23188405797101452,0.25806451612903225,0.21621621621621623,0.2647058823529412,0.2352941176470588,0.23880597014925373,0.25,0.2318840579710145,0.2465753424657534,0.24000000000000002,0.20689655172413793,0.24346477799217842,0.020921605376555078,7,0.358342212213303,0.2326836744686945,0.2484704499083584,0.24457842963518917,0.2730170019643704,0.3195222202532144,0.3234459023973091,0.2769309529784131,0.22337586192658654,0.21499553937634433,0.22112510709442895,0.23267806267806268,0.2285202672670703,0.5052836041493108,0.270026796603809,0.20410628815583914,0.17120268209949985,0.3690145366234385,0.21766774166790068,0.3146743473030238,0.46759009346728647,0.2565091791605657,0.31759889779666656,0.21995519646381717,0.16687784184042714,0.2751277154997172,0.08107889340078005,14,0.7710437710437711,0.6531986531986532,0.734006734006734,0.7525252525252526,0.8152985074626866,0.7861952861952862,0.7727272727272727,0.744107744107744,0.7188552188552189,0.7444029850746269,0.7373737373737373,0.6936026936026936,0.7138047138047138,0.7003367003367003,0.7966417910447762,0.6717171717171717,0.5521885521885521,0.8333333333333333,0.6919191919191919,0.8097014925373134,0.7794612794612794,0.7424242424242424,0.8249158249158248,0.7188552188552189,0.6231343283582089,0.7352708678828082,0.06443997546673103,9
0.4938753318786621,0.08256725157659131,0.11090802192687989,0.02637700176586783,200,5,8,0.3,12,balanced,"{'brf__n_estimators': 200, 'brf__min_samples_split': 5, 'brf__min_samples_leaf': 8, 'brf__max_features': 0.3, 'brf__max_depth': 12, 'brf__class_weight': 'balanced'}",0.21428571428571425,0.2222222222222222,0.2195121951219512,0.21428571428571425,0.1927710843373494,0.21428571428571425,0.21428571428571425,0.2195121951219512,0.21686746987951808,0.19753086419753085,0.21428571428571425,0.22499999999999998,0.21428571428571425,0.21686746987951808,0.1951219512195122,0.2195121951219512,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.1927710843373494,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.208955223880597,0.21249432964134943,0.008473451199135123,17,0.3959335073060563,0.2031378360635607,0.322576409240649,0.2483841662548233,0.2902229020979021,0.3136091353918715,0.34390464473797805,0.29130768717023975,0.2425170910678157,0.22500744473032208,0.21406993672093597,0.2158970330881086,0.21485379315100675,0.5713331814078082,0.264572810230705,0.18875379755408492,0.19574270021476786,0.3814354727398206,0.24778370756591322,0.2619197648201178,0.42149291370727165,0.27515659041394336,0.34890489245494405,0.25563746921817887,0.16454822295229765,0.2839481244120449,0.08837471038130212,8,0.8148148148148149,0.6397306397306397,0.7104377104377103,0.7626262626262625,0.8339552238805971,0.8047138047138047,0.7491582491582492,0.7525252525252525,0.7272727272727273,0.7257462686567164,0.7121212121212122,0.6936026936026936,0.7205387205387206,0.7104377104377104,0.8022388059701493,0.6515151515151516,0.6010101010101011,0.835016835016835,0.702020202020202,0.791044776119403,0.7643097643097643,0.7575757575757575,0.8215488215488215,0.7407407407407407,0.6231343283582089,0.7379134629880899,0.06325759756048512,7
0.7396971035003662,0.13581342034982544,0.1286412525177002,0.032841190952912394,300,15,8,0.3,20,balanced,"{'brf__n_estimators': 300, 'brf__min_samples_split': 15, 'brf__min_samples_leaf': 8, 'brf__max_features': 0.3, 'brf__max_depth': 20, 'brf__class_weight': 'balanced'}",0.21428571428571425,0.2222222222222222,0.2195121951219512,0.21428571428571425,0.1927710843373494,0.21686746987951808,0.21428571428571425,0.2195121951219512,0.2195121951219512,0.19753086419753085,0.21428571428571425,0.22784810126582278,0.21428571428571425,0.21686746987951808,0.1951219512195122,0.2195121951219512,0.21686746987951808,0.21428571428571425,0.21428571428571425,0.19753086419753085,0.21686746987951808,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.19999999999999998,0.21285603561211952,0.008780464632062713,15,0.419137933560561,0.21571296841306484,0.32739275019976777,0.24490468708622787,0.29727106227106226,0.3260992932392527,0.34594957706831597,0.313138432010981,0.23461178407414965,0.2146521327829377,0.21811634303774532,0.23433226630595053,0.21394269931421633,0.5576936421198716,0.2701816582251365,0.19687465970494425,0.18313663636244282,0.3910124427229691,0.2514078217739545,0.31291729104229105,0.3869797164070759,0.29916828748425256,0.41035329544267923,0.2523629386996091,0.15724904444858984,0.290983974551922,0.0896207116743592,6,0.8316498316498315,0.6548821548821548,0.7205387205387205,0.7626262626262627,0.8395522388059702,0.7946127946127945,0.7542087542087541,0.765993265993266,0.7289562289562289,0.7294776119402985,0.7205387205387206,0.6902356902356902,0.7239057239057239,0.7205387205387205,0.8097014925373135,0.6683501683501684,0.5774410774410774,0.8367003367003367,0.7188552188552189,0.8041044776119404,0.765993265993266,0.7693602693602694,0.835016835016835,0.7407407407407407,0.6119402985074627,0.7430368360219107,0.06666088643852694,5
0.4875819301605225,0.07233522751741646,0.11181206703186035,0.03211347033155096,200,10,8,0.5,16,balanced,"{'brf__n_estimators': 200, 'brf__min_samples_split': 10, 'brf__min_samples_leaf': 8, 'brf__max_features': 0.5, 'brf__max_depth': 16, 'brf__class_weight': 'balanced'}",0.21686746987951808,0.24324324324324326,0.24000000000000002,0.2195121951219512,0.21052631578947367,0.2368421052631579,0.2222222222222222,0.24324324324324326,0.24000000000000002,0.20253164556962025,0.2195121951219512,0.25,0.2368421052631579,0.21686746987951808,0.19999999999999998,0.2191780821917808,0.23076923076923078,0.21686746987951808,0.22784810126582278,0.2222222222222222,0.2368421052631579,0.22499999999999998,0.21686746987951808,0.2195121951219512,0.18181818181818182,0.22380541076033766,0.015199037814139687,13,0.4072151792740028,0.2106661153444779,0.2854100633420463,0.2347885204979988,0.27935055535861986,0.35893564018564017,0.27579236158458165,0.3149946346636327,0.3180556591664883,0.22431374069478904,0.18995365393214858,0.20682690903455717,0.19274082517025504,0.5666734500067834,0.2970831252081252,0.20877980232273674,0.19553318525623278,0.35550144300144304,0.2360433194886349,0.2861451963469771,0.371210713950652,0.26317989389085417,0.2991532495909564,0.31233706348369605,0.17173934179469993,0.2824969457036412,0.08487497839204229,10,0.8080808080808082,0.6531986531986531,0.7239057239057239,0.7542087542087541,0.8339552238805971,0.7676767676767677,0.7323232323232324,0.7491582491582491,0.734006734006734,0.7611940298507462,0.6784511784511784,0.6683501683501682,0.6767676767676767,0.7138047138047137,0.8059701492537313,0.6851851851851851,0.5942760942760943,0.8164983164983164,0.696969696969697,0.7667910447761194,0.7424242424242424,0.7575757575757576,0.8164983164983165,0.7323232323232324,0.6194029850746269,0.7315598773807729,0.060814589872920426,12
0.5167967224121094,0.09127555478689496,0.11004265785217285,0.026238656783767307,200,10,5,0.5,16,balanced,"{'brf__n_estimators': 200, 'brf__min_samples_split': 10, 'brf__min_samples_leaf': 5, 'brf__max_features': 0.5, 'brf__max_depth': 16, 'brf__class_weight': 'balanced'}",0.26865671641791045,0.22950819672131148,0.27586206896551724,0.2571428571428572,0.25396825396825395,0.28125,0.2222222222222222,0.2807017543859649,0.25806451612903225,0.2758620689655173,0.27692307692307694,0.3018867924528302,0.27692307692307694,0.18181818181818182,0.2424242424242424,0.27118644067796616,0.2352941176470588,0.2727272727272727,0.2622950819672132,0.2711864406779661,0.2727272727272727,0.28125,0.2647058823529412,0.2535211267605634,0.24999999999999997,0.26072430643993,0.024003766892313597,5,0.3584886867070775,0.21831295317263558,0.2373663306634321,0.22294928384366802,0.2872472625413802,0.2795388920287557,0.2905411085078604,0.259639126305793,0.32709759787843073,0.22403831548568393,0.193534462066265,0.220633006012841,0.22907735876283516,0.5460691477574351,0.2789037172119069,0.19708027610504392,0.1706130772657542,0.3542285601109131,0.22225571050132453,0.30878222654538445,0.3421974850546279,0.2487575322663042,0.28800907777515966,0.22010145288246064,0.15567743314824212,0.2672456032240486,0.07842296602435644,19,0.7861952861952861,0.6262626262626263,0.7205387205387205,0.734006734006734,0.832089552238806,0.7222222222222222,0.7474747474747475,0.7323232323232323,0.7373737373737375,0.7611940298507462,0.6868686868686869,0.6885521885521885,0.7171717171717171,0.6734006734006734,0.7947761194029851,0.6666666666666667,0.5538720538720538,0.8232323232323232,0.6986531986531986,0.7947761194029851,0.7525252525252525,0.7542087542087542,0.7912457912457912,0.7323232323232323,0.6100746268656716,0.7255211317151615,0.0646905261331397,15
0.4583271026611328,0.05619667985234426,0.096028413772583,0.01401591410975543,200,15,8,sqrt,12,balanced,"{'brf__n_estimators': 200, 'brf__min_samples_split': 15, 'brf__min_samples_leaf': 8, 'brf__max_features': 'sqrt', 'brf__max_depth': 12, 'brf__class_weight': 'balanced'}",0.21428571428571425,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.1927710843373494,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.1927710843373494,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.1927710843373494,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.1927710843373494,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.1927710843373494,0.20998278829604128,0.008605851979345935,19,0.40637442267877055,0.1700965996451724,0.29004329004329,0.35549978738384536,0.23608602059571887,0.3190001857762916,0.43781534369769665,0.37129619873027575,0.25656316863213413,0.19492714034154252,0.37582258945243163,0.2677207179167963,0.3250594521182757,0.431127934857888,0.21167361221709047,0.19873523907458157,0.1823323546054258,0.44567798785952867,0.25053651219846573,0.3838519629450658,0.4083402593772763,0.29642619794749614,0.30718495066040286,0.22324656958299888,0.13918709349743832,0.299385023673436,0.09023938418021575,1,0.8417508417508417,0.5824915824915824,0.7525252525252526,0.7828282828282829,0.7761194029850748,0.7895622895622896,0.771043771043771,0.7760942760942762,0.7525252525252524,0.708955223880597,0.7390572390572391,0.6851851851851851,0.8198653198653199,0.7070707070707071,0.7649253731343283,0.67003367003367,0.5976430976430976,0.8569023569023569,0.771043771043771,0.8526119402985075,0.7525252525252526,0.8148148148148149,0.8097643097643097,0.6851851851851851,0.5690298507462687,0.7451821699582893,0.07747218857712533,2
0.7170169734954834,0.12812643050774228,0.14269573211669923,0.016446884272223322,300,10,3,0.3,16,balanced,"{'brf__n_estimators': 300, 'brf__min_samples_split': 10, 'brf__min_samples_leaf': 3, 'brf__max_features': 0.3, 'brf__max_depth': 16, 'brf__class_weight': 'balanced'}",0.2647058823529412,0.26666666666666666,0.26666666666666666,0.26865671641791045,0.2758620689655173,0.2857142857142857,0.2465753424657534,0.2962962962962963,0.2622950819672132,0.2857142857142857,0.3,0.3018867924528302,0.3,0.2,0.25806451612903225,0.2857142857142857,0.2153846153846154,0.3,0.27118644067796616,0.2666666666666667,0.2727272727272727,0.27118644067796616,0.2903225806451613,0.2608695652173913,0.24489795918367344,0.2703224171481759,0.024506426705422107,4,0.31367112967990163,0.3020886974430227,0.21110857495784865,0.23081350989847724,0.30131909713953053,0.2807166660183348,0.2814742870298426,0.21736071216143682,0.2854945847633087,0.22251335302322145,0.23443770082425547,0.2129883573007512,0.20880037177946587,0.4075456995570684,0.28348919616267704,0.22064736791823183,0.2193917886850552,0.36304118138483465,0.1973525415744666,0.2527632597754549,0.44769693238212804,0.23765809354044648,0.3154524023956955,0.19143921892551125,0.14668560181596496,0.26343801304547726,0.06812145578853829,21,0.7373737373737373,0.6616161616161615,0.7070707070707071,0.7104377104377104,0.8470149253731343,0.7306397306397306,0.7542087542087541,0.7070707070707071,0.7323232323232323,0.7462686567164178,0.7104377104377104,0.6565656565656566,0.6801346801346801,0.6548821548821548,0.7854477611940298,0.6599326599326599,0.5471380471380471,0.8164983164983165,0.6666666666666666,0.7649253731343284,0.7727272727272727,0.7289562289562289,0.8080808080808081,0.6936026936026936,0.5727611940298507,0.714111261872456,0.06823914661382871,22
0.5402609157562256,0.06698745390478983,0.10555906295776367,0.019566458538177647,200,5,3,0.3,12,balanced,"{'brf__n_estimators': 200, 'brf__min_samples_split': 5, 'brf__min_samples_leaf': 3, 'brf__max_features': 0.3, 'brf__max_depth': 12, 'brf__class_weight': 'balanced'}",0.3,0.25925925925925924,0.326530612244898,0.2807017543859649,0.32,0.33333333333333337,0.2622950819672132,0.3333333333333333,0.29090909090909095,0.25531914893617025,0.2807017543859649,0.34782608695652173,0.3103448275862069,0.23076923076923078,0.29629629629629634,0.25531914893617025,0.21052631578947367,0.339622641509434,0.27999999999999997,0.2857142857142857,0.2807017543859649,0.32,0.33333333333333337,0.2807017543859649,0.2608695652173913,0.2909763443854201,0.03484815088121922,2,0.3189795326093748,0.29329644174817215,0.20636742020751964,0.2563277483725651,0.2675726685595107,0.29026241591496194,0.29227776771636416,0.2976773624623087,0.24660842940412833,0.2173859126984127,0.23086051502527477,0.2194506922577098,0.22694600861076833,0.41103392701798924,0.2371029317479746,0.20104794197914494,0.1879817426757554,0.34417967298402086,0.23035483035483037,0.2944907066617593,0.3970499423113802,0.23921248456852173,0.3701982266309752,0.20188853245880406,0.14441628773525325,0.2649188057085392,0.06484914141083695,20,0.7390572390572391,0.6582491582491583,0.6902356902356901,0.7424242424242424,0.8152985074626865,0.7356902356902357,0.7508417508417509,0.7592592592592592,0.7222222222222222,0.7406716417910448,0.7171717171717171,0.67003367003367,0.7037037037037037,0.6515151515151514,0.7779850746268657,0.6616161616161617,0.5404040404040404,0.813131313131313,0.6801346801346801,0.7835820895522388,0.7929292929292929,0.7306397306397305,0.8013468013468013,0.6851851851851852,0.582089552238806,0.7178167244585154,0.0665644441445269,21
0.4769258499145508,0.05915126131219442,0.0894333267211914,0.006171175941147571,200,5,8,sqrt,12,balanced,"{'brf__n_estimators': 200, 'brf__min_samples_split': 5, 'brf__min_samples_leaf': 8, 'brf__max_features': 'sqrt', 'brf__max_depth': 12, 'brf__class_weight': 'balanced'}",0.21428571428571425,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.1927710843373494,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.1927710843373494,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.1927710843373494,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.1927710843373494,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.1927710843373494,0.20998278829604128,0.008605851979345935,19,0.40637442267877055,0.1700965996451724,0.29004329004329,0.35549978738384536,0.23608602059571887,0.3190001857762916,0.43781534369769665,0.37129619873027575,0.25656316863213413,0.19492714034154252,0.37582258945243163,0.2677207179167963,0.3250594521182757,0.431127934857888,0.21167361221709047,0.19873523907458157,0.1823323546054258,0.44567798785952867,0.25053651219846573,0.3838519629450658,0.4083402593772763,0.29642619794749614,0.30718495066040286,0.22324656958299888,0.13918709349743832,0.299385023673436,0.09023938418021575,1,0.8417508417508417,0.5824915824915824,0.7525252525252526,0.7828282828282829,0.7761194029850748,0.7895622895622896,0.771043771043771,0.7760942760942762,0.7525252525252524,0.708955223880597,0.7390572390572391,0.6851851851851851,0.8198653198653199,0.7070707070707071,0.7649253731343283,0.67003367003367,0.5976430976430976,0.8569023569023569,0.771043771043771,0.8526119402985075,0.7525252525252526,0.8148148148148149,0.8097643097643097,0.6851851851851851,0.5690298507462687,0.7451821699582893,0.07747218857712533,2
0.6566773700714111,0.058303497637052414,0.11066603660583496,0.022044146618205383,300,10,5,sqrt,12,balanced,"{'brf__n_estimators': 300, 'brf__min_samples_split': 10, 'brf__min_samples_leaf': 5, 'brf__max_features': 'sqrt', 'brf__max_depth': 12, 'brf__class_weight': 'balanced'}",0.21428571428571425,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.1927710843373494,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.1927710843373494,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.1927710843373494,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.1927710843373494,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.1927710843373494,0.20998278829604128,0.008605851979345935,19,0.5054446489947007,0.36832598229657054,0.2409468727319365,0.29671794255127587,0.2672123015873016,0.27836553388580004,0.379472176901094,0.3276232874386089,0.21573734907068243,0.2079320189614307,0.3069501897279675,0.2915637860082304,0.2608964561372529,0.4137709560134057,0.21161693909538737,0.18762164387068025,0.21178569632028926,0.3973456790123457,0.24428244232165802,0.3180393893387315,0.4522568257131208,0.2872447475895752,0.31575344235190783,0.18091231900796423,0.17190638559173044,0.29358900050078596,0.08566181170381747,5,0.8518518518518519,0.6346801346801347,0.7356902356902355,0.7272727272727273,0.8003731343283582,0.7592592592592592,0.7643097643097643,0.7693602693602694,0.7037037037037036,0.6902985074626866,0.8047138047138047,0.6902356902356902,0.7306397306397306,0.67003367003367,0.7182835820895523,0.6414141414141413,0.6111111111111112,0.8148148148148148,0.7323232323232323,0.8358208955223881,0.7794612794612794,0.7845117845117844,0.8215488215488216,0.6515151515151515,0.6194029850746269,0.7337052113171516,0.06867304325428487,10
0.7042091369628907,0.07162905444657103,0.09270567893981933,0.02302056166379532,300,5,8,0.3,12,balanced,"{'brf__n_estimators': 300, 'brf__min_samples_split': 5, 'brf__min_samples_leaf': 8, 'brf__max_features': 0.3, 'brf__max_depth': 12, 'brf__class_weight': 'balanced'}",0.21428571428571425,0.2222222222222222,0.2195121951219512,0.21428571428571425,0.1927710843373494,0.21686746987951808,0.21428571428571425,0.2195121951219512,0.2195121951219512,0.19753086419753085,0.21428571428571425,0.22784810126582278,0.21428571428571425,0.21686746987951808,0.1951219512195122,0.2195121951219512,0.21686746987951808,0.21428571428571425,0.21428571428571425,0.19753086419753085,0.21686746987951808,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.19999999999999998,0.21285603561211952,0.008780464632062713,15,0.419137933560561,0.21571296841306484,0.32739275019976777,0.24490468708622787,0.29727106227106226,0.3260992932392527,0.34594957706831597,0.313138432010981,0.23461178407414965,0.2146521327829377,0.21811634303774532,0.23433226630595053,0.21394269931421633,0.5576936421198716,0.2701816582251365,0.19687465970494425,0.18313663636244282,0.3910124427229691,0.2514078217739545,0.31291729104229105,0.3869797164070759,0.29916828748425256,0.41035329544267923,0.2523629386996091,0.15724904444858984,0.290983974551922,0.0896207116743592,6,0.8316498316498315,0.6548821548821548,0.7205387205387205,0.7626262626262627,0.8395522388059702,0.7946127946127945,0.7542087542087541,0.765993265993266,0.7289562289562289,0.7294776119402985,0.7205387205387206,0.6902356902356902,0.7239057239057239,0.7205387205387205,0.8097014925373135,0.6683501683501684,0.5774410774410774,0.8367003367003367,0.7188552188552189,0.8041044776119404,0.765993265993266,0.7693602693602694,0.835016835016835,0.7407407407407407,0.6119402985074627,0.7430368360219107,0.06666088643852694,5
