mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_sampler__sampling_strategy,param_rf__n_estimators,param_rf__min_samples_split,param_rf__min_samples_leaf,param_rf__max_features,param_rf__max_depth,param_rf__class_weight,param_rf__bootstrap,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,split10_test_f1,split11_test_f1,split12_test_f1,split13_test_f1,split14_test_f1,split15_test_f1,split16_test_f1,split17_test_f1,split18_test_f1,split19_test_f1,split20_test_f1,split21_test_f1,split22_test_f1,split23_test_f1,split24_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,split3_test_pr_auc,split4_test_pr_auc,split5_test_pr_auc,split6_test_pr_auc,split7_test_pr_auc,split8_test_pr_auc,split9_test_pr_auc,split10_test_pr_auc,split11_test_pr_auc,split12_test_pr_auc,split13_test_pr_auc,split14_test_pr_auc,split15_test_pr_auc,split16_test_pr_auc,split17_test_pr_auc,split18_test_pr_auc,split19_test_pr_auc,split20_test_pr_auc,split21_test_pr_auc,split22_test_pr_auc,split23_test_pr_auc,split24_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,split9_test_roc_auc,split10_test_roc_auc,split11_test_roc_auc,split12_test_roc_auc,split13_test_roc_auc,split14_test_roc_auc,split15_test_roc_auc,split16_test_roc_auc,split17_test_roc_auc,split18_test_roc_auc,split19_test_roc_auc,split20_test_roc_auc,split21_test_roc_auc,split22_test_roc_auc,split23_test_roc_auc,split24_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
1.0899517631530762,0.34384081125524296,0.49186466217041014,0.2404142005502629,0.3,400,5,8,0.5,16,balanced,True,"{'sampler__sampling_strategy': 0.3, 'rf__n_estimators': 400, 'rf__min_samples_split': 5, 'rf__min_samples_leaf': 8, 'rf__max_features': 0.5, 'rf__max_depth': 16, 'rf__class_weight': 'balanced', 'rf__bootstrap': True}",0.35294117647058826,0.125,0.0,0.0,0.3,0.4761904761904762,0.28571428571428575,0.47058823529411764,0.0,0.2105263157894737,0.11764705882352941,0.09999999999999999,0.10526315789473685,0.375,0.2,0.08695652173913043,0.2105263157894737,0.3,0.13333333333333333,0.23529411764705882,0.5333333333333333,0.2222222222222222,0.3636363636363637,0.10526315789473685,0.22222222222222224,0.22126633175980331,0.14662592089557966,4,0.34808391642756964,0.1996277601504159,0.2059629726425392,0.251836098329809,0.2823751511251511,0.29520750888612035,0.23949915824915827,0.3451122304570581,0.21863568530235197,0.20447625697805039,0.25510837748082105,0.2026323533282805,0.22280332770667102,0.38948689054165725,0.1892086022577027,0.17587105423917568,0.1814483625929934,0.32362762934450773,0.2524806940294294,0.2967651098901099,0.37325823058703644,0.21795785177427687,0.3116013908119171,0.2123245319747605,0.16650969712899227,0.25447603368946226,0.06364856463506716,20,0.8249158249158248,0.6599326599326599,0.7255892255892256,0.7710437710437711,0.8264925373134329,0.7912457912457913,0.7474747474747474,0.8383838383838383,0.7104377104377104,0.6791044776119404,0.792929292929293,0.7087542087542087,0.7222222222222222,0.6784511784511784,0.6958955223880596,0.6414141414141414,0.6060606060606061,0.8468013468013469,0.7087542087542087,0.8451492537313432,0.7777777777777778,0.7087542087542087,0.8265993265993266,0.6936026936026936,0.6343283582089553,0.7384845972159405,0.0702303474345581,16
0.9947879028320312,0.24692780113595397,0.3183256530761719,0.1755068657729461,0.2,400,5,3,0.3,8,balanced,True,"{'sampler__sampling_strategy': 0.2, 'rf__n_estimators': 400, 'rf__min_samples_split': 5, 'rf__min_samples_leaf': 3, 'rf__max_features': 0.3, 'rf__max_depth': 8, 'rf__class_weight': 'balanced', 'rf__bootstrap': True}",0.15384615384615383,0.0,0.0,0.0,0.14285714285714288,0.14285714285714285,0.15384615384615383,0.0,0.19999999999999998,0.0,0.0,0.0,0.14285714285714285,0.30769230769230765,0.0,0.0,0.14285714285714285,0.16666666666666666,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0694119214119214,0.09033930385957807,25,0.38562353882121325,0.19695195507289462,0.21508672281730873,0.2992186462774698,0.2647467320261438,0.2364875570937,0.29992665637826926,0.330649663495192,0.35541032709491494,0.15199951156801,0.2452112568054597,0.18915965207631874,0.23972691585594813,0.31904799312887544,0.21670503147495557,0.18283738446645714,0.18547598097730206,0.3352426984779926,0.19239992027738645,0.31640859511282854,0.35870569405052166,0.2748600563116692,0.377754991001685,0.21465487079522166,0.1928785069570274,0.26308683433659064,0.06850492736773675,14,0.803030303030303,0.6868686868686869,0.734006734006734,0.8164983164983164,0.7761194029850746,0.6683501683501682,0.7558922558922558,0.8080808080808081,0.7508417508417509,0.621268656716418,0.765993265993266,0.7020202020202021,0.7020202020202021,0.6750841750841751,0.7537313432835822,0.6430976430976431,0.6060606060606061,0.8383838383838383,0.6363636363636364,0.8432835820895523,0.7962962962962962,0.7727272727272727,0.7744107744107744,0.6717171717171717,0.6735074626865671,0.7310261822202119,0.06843964472619506,23
0.9883336734771728,0.22624056879918444,0.306462926864624,0.13702497075567122,0.3,400,15,8,0.3,16,balanced,True,"{'sampler__sampling_strategy': 0.3, 'rf__n_estimators': 400, 'rf__min_samples_split': 15, 'rf__min_samples_leaf': 8, 'rf__max_features': 0.3, 'rf__max_depth': 16, 'rf__class_weight': 'balanced', 'rf__bootstrap': True}",0.35294117647058826,0.11764705882352941,0.0,0.125,0.3,0.5,0.27272727272727276,0.5555555555555556,0.125,0.2105263157894737,0.11764705882352941,0.10526315789473685,0.10526315789473685,0.35294117647058826,0.1904761904761905,0.17391304347826086,0.2222222222222222,0.28571428571428575,0.14285714285714285,0.13333333333333333,0.4,0.2222222222222222,0.27272727272727276,0.1111111111111111,0.23529411764705882,0.22521531488956445,0.12910808040836283,3,0.356594063045676,0.19487810231221733,0.2224364691735845,0.27794968730641245,0.27000890866379995,0.3055442689214619,0.246292445203516,0.362254386892068,0.23317746317746318,0.20033485033485035,0.24194838508880254,0.18787528234165662,0.22937993520774552,0.35799960388195684,0.17426213499841367,0.1738716530383197,0.19022521411410298,0.32150325308220046,0.25170586688216545,0.2996813725490196,0.3480890426343929,0.2505555146035022,0.32312213856441746,0.22729169172603683,0.1705851605875325,0.25670267577325256,0.061371489780801425,18,0.835016835016835,0.6599326599326599,0.7474747474747475,0.7912457912457911,0.8115671641791045,0.7946127946127945,0.7373737373737373,0.8417508417508417,0.7272727272727273,0.667910447761194,0.7845117845117845,0.6986531986531987,0.7272727272727273,0.6616161616161615,0.6828358208955224,0.6363636363636364,0.6262626262626263,0.8282828282828283,0.7138047138047138,0.8507462686567164,0.7912457912457912,0.765993265993266,0.835016835016835,0.6919191919191919,0.6436567164179106,0.7420935725413337,0.07026939424561503,7
0.7920341682434082,0.20627271913979642,0.24700803756713868,0.0978236526482955,0.3,300,15,8,0.3,12,balanced,True,"{'sampler__sampling_strategy': 0.3, 'rf__n_estimators': 300, 'rf__min_samples_split': 15, 'rf__min_samples_leaf': 8, 'rf__max_features': 0.3, 'rf__max_depth': 12, 'rf__class_weight': 'balanced', 'rf__bootstrap': True}",0.25,0.11764705882352941,0.0,0.125,0.3,0.4210526315789474,0.27272727272727276,0.47058823529411764,0.13333333333333333,0.2105263157894737,0.125,0.10526315789473685,0.10526315789473685,0.35294117647058826,0.18181818181818182,0.18181818181818185,0.2105263157894737,0.28571428571428575,0.13333333333333333,0.13333333333333333,0.4,0.11764705882352941,0.28571428571428575,0.1111111111111111,0.23529411764705882,0.21062610179638047,0.1133597289855898,8,0.36751397672450303,0.18878275525596774,0.21621694432660865,0.29035947712418303,0.2690985275689223,0.31489038376293277,0.2517508404078277,0.36556437389770724,0.2369261128478011,0.2066603369808142,0.24095318463072088,0.18718748329859441,0.23469982439860246,0.3698049086450081,0.1768574329860298,0.17498293974282675,0.19113696760755583,0.3295965965203715,0.2502440417927772,0.29126594896331737,0.34547016300401906,0.24996219353916665,0.310585071647484,0.21243228792553032,0.1710616725322608,0.25776017784526134,0.06334912481685472,17,0.8383838383838383,0.6515151515151516,0.7424242424242424,0.797979797979798,0.8115671641791045,0.803030303030303,0.7407407407407407,0.8434343434343434,0.7323232323232323,0.6716417910447761,0.7828282828282829,0.6936026936026936,0.7272727272727272,0.6666666666666667,0.6884328358208955,0.638047138047138,0.6127946127946128,0.835016835016835,0.7087542087542087,0.8451492537313432,0.7878787878787878,0.7693602693602695,0.8232323232323233,0.6936026936026936,0.6436567164179106,0.7419734660033168,0.07117412823844176,8
0.516354398727417,0.11658990658808226,0.20066261291503906,0.08281402606945046,0.2,200,5,5,0.3,5,balanced,True,"{'sampler__sampling_strategy': 0.2, 'rf__n_estimators': 200, 'rf__min_samples_split': 5, 'rf__min_samples_leaf': 5, 'rf__max_features': 0.3, 'rf__max_depth': 5, 'rf__class_weight': 'balanced', 'rf__bootstrap': True}",0.15384615384615383,0.0,0.0,0.0,0.4444444444444445,0.3333333333333333,0.3636363636363637,0.14285714285714285,0.15384615384615383,0.0,0.13333333333333333,0.09999999999999999,0.125,0.4,0.22222222222222224,0.125,0.2105263157894737,0.2857142857142857,0.14285714285714285,0.15384615384615385,0.0,0.0,0.30769230769230765,0.25,0.0,0.16192621413674047,0.13397495080537244,18,0.4118351434140908,0.20806484728053357,0.25187676357575284,0.29702063904962456,0.2848522853957637,0.28800075585789875,0.2982912387840132,0.3287565343120899,0.2709228493072431,0.16066751921800548,0.21506040167541082,0.19145030713658165,0.2428148666874157,0.3748251806436003,0.23245005996162335,0.18261992803893365,0.176010041020183,0.33740767946650296,0.22458238869683883,0.2997767857142857,0.29224721847672663,0.2809428063814029,0.38548673548673545,0.2149792213484052,0.18426361832611832,0.2654082326102312,0.06688935948972309,12,0.8282828282828283,0.6936026936026936,0.7558922558922558,0.8164983164983164,0.789179104477612,0.7558922558922558,0.7457912457912457,0.8097643097643098,0.7171717171717172,0.6455223880597015,0.7373737373737373,0.6952861952861953,0.7239057239057239,0.6868686868686869,0.7630597014925373,0.6464646464646464,0.6043771043771045,0.8417508417508417,0.6868686868686869,0.8526119402985074,0.7794612794612794,0.7861952861952861,0.7811447811447811,0.6835016835016835,0.664179104477612,0.7396258605960098,0.06511880307617676,13
1.0902132034301757,0.2894885927489827,0.4173098564147949,0.20442537972692088,0.2,400,15,3,0.5,12,balanced,True,"{'sampler__sampling_strategy': 0.2, 'rf__n_estimators': 400, 'rf__min_samples_split': 15, 'rf__min_samples_leaf': 3, 'rf__max_features': 0.5, 'rf__max_depth': 12, 'rf__class_weight': 'balanced', 'rf__bootstrap': True}",0.2857142857142857,0.125,0.0,0.0,0.26666666666666666,0.35294117647058826,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.13333333333333333,0.1111111111111111,0.2105263157894737,0.30769230769230765,0.15384615384615385,0.125,0.1111111111111111,0.15384615384615383,0.13333333333333333,0.3076923076923077,0.2857142857142857,0.11764705882352941,0.16666666666666666,0.13333333333333333,0.0,0.16591369071245232,0.10379359490085127,17,0.4080028666985189,0.1918663391282439,0.20521542533427084,0.2546545830807957,0.2886304128569667,0.2707850918145036,0.3067620650953984,0.3248818346947474,0.3497680174763508,0.15793939666890486,0.2328580167395957,0.19918331226554448,0.2264513148160947,0.3910506151495826,0.22410036072972286,0.20476469333329775,0.17989051658862978,0.33600260471605503,0.22015870165390633,0.37350781784285625,0.3249337155958549,0.3000617996307652,0.35310314528392006,0.21384250669964955,0.20662393162393164,0.2698015634207243,0.07104686162137243,7,0.8063973063973063,0.6717171717171717,0.7154882154882155,0.7760942760942761,0.7761194029850746,0.6784511784511784,0.7777777777777778,0.8047138047138047,0.7508417508417508,0.6138059701492538,0.744107744107744,0.712121212121212,0.6801346801346801,0.6952861952861953,0.7537313432835822,0.6632996632996633,0.5976430976430976,0.8265993265993266,0.638047138047138,0.8638059701492536,0.7794612794612795,0.7996632996632996,0.7643097643097643,0.6835016835016835,0.6958955223880597,0.7307605909844714,0.0670439038259672,24
0.3944286823272705,0.11067981020785202,0.14595285415649414,0.09016837373574584,0.3,200,5,5,sqrt,8,balanced,True,"{'sampler__sampling_strategy': 0.3, 'rf__n_estimators': 200, 'rf__min_samples_split': 5, 'rf__min_samples_leaf': 5, 'rf__max_features': 'sqrt', 'rf__max_depth': 8, 'rf__class_weight': 'balanced', 'rf__bootstrap': True}",0.2857142857142857,0.11764705882352941,0.0,0.25,0.23529411764705882,0.5263157894736842,0.27272727272727276,0.0,0.125,0.28571428571428575,0.15384615384615383,0.125,0.09999999999999999,0.2857142857142857,0.23529411764705882,0.1111111111111111,0.3157894736842105,0.2222222222222222,0.13333333333333333,0.375,0.39999999999999997,0.125,0.35294117647058826,0.2222222222222222,0.11764705882352941,0.21494135860699323,0.1227270209701746,6,0.4442168942168942,0.1805175517290951,0.19609458432587504,0.32997155823242785,0.22295634920634919,0.34577315055633495,0.2761991104171879,0.450000471569099,0.297869902616267,0.21420183665973277,0.24939474106140774,0.19245701457513603,0.2399850258673788,0.375714801475671,0.18170018123808868,0.16882612114873907,0.27080443979158786,0.3149119399119399,0.20951784789762085,0.34735119047619045,0.3851644754422532,0.2244635132635985,0.36200793302242573,0.21247527799863336,0.1794154675733623,0.27487965521093183,0.0835770266471096,6,0.8569023569023568,0.6178451178451179,0.7070707070707071,0.7811447811447811,0.7593283582089552,0.7744107744107743,0.7491582491582491,0.872053872053872,0.6835016835016835,0.6958955223880596,0.7794612794612794,0.6919191919191918,0.728956228956229,0.7037037037037036,0.6847014925373134,0.5993265993265994,0.6986531986531987,0.8148148148148149,0.6397306397306397,0.8526119402985074,0.8063973063973064,0.7289562289562289,0.8400673400673401,0.6902356902356903,0.6604477611940298,0.7366917935574651,0.07398789590207147,18
1.0909972667694092,0.31508720353090436,0.48629520416259764,0.16887496502043595,0.3,400,5,5,0.5,5,balanced,True,"{'sampler__sampling_strategy': 0.3, 'rf__n_estimators': 400, 'rf__min_samples_split': 5, 'rf__min_samples_leaf': 5, 'rf__max_features': 0.5, 'rf__max_depth': 5, 'rf__class_weight': 'balanced', 'rf__bootstrap': True}",0.13333333333333333,0.0,0.0,0.125,0.4,0.5,0.19999999999999998,0.25,0.0,0.3,0.125,0.1111111111111111,0.11764705882352941,0.2857142857142857,0.2,0.08695652173913043,0.19999999999999998,0.3,0.14285714285714285,0.25,0.35294117647058826,0.11764705882352941,0.3,0.1111111111111111,0.23529411764705882,0.19378451670523283,0.12282066156512203,11,0.3213595463595464,0.19536608068411035,0.2037512970295492,0.27575700745635384,0.2865476636885353,0.3212220549177071,0.2309333328886138,0.32188353124025637,0.2373812436107518,0.20100696196145695,0.22771839273789515,0.19732654993166188,0.22577116682773535,0.3909984766201395,0.20096977472337332,0.18223708658491267,0.17559182409757124,0.2894564694564694,0.25158879093809705,0.35617063492063494,0.32812085034307253,0.23768412724696877,0.2966336914420438,0.21034295412343315,0.16550026732863976,0.25325279108638116,0.060451018388877356,21,0.8148148148148148,0.6835016835016835,0.7222222222222222,0.7912457912457913,0.8246268656716418,0.803030303030303,0.7491582491582491,0.8316498316498316,0.7323232323232323,0.6809701492537314,0.7643097643097644,0.7053872053872053,0.7255892255892256,0.6750841750841751,0.7220149253731343,0.6447811447811448,0.5808080808080808,0.8181818181818182,0.7087542087542087,0.880597014925373,0.7474747474747474,0.7373737373737373,0.8265993265993266,0.6936026936026936,0.6175373134328358,0.739265540981959,0.07138367096020785,14
0.8216510200500489,0.19441390259785724,0.36292184829711915,0.14438158978428334,0.3,300,15,3,0.3,8,balanced,True,"{'sampler__sampling_strategy': 0.3, 'rf__n_estimators': 300, 'rf__min_samples_split': 15, 'rf__min_samples_leaf': 3, 'rf__max_features': 0.3, 'rf__max_depth': 8, 'rf__class_weight': 'balanced', 'rf__bootstrap': True}",0.26666666666666666,0.0,0.0,0.0,0.14285714285714288,0.47058823529411764,0.2222222222222222,0.14285714285714285,0.13333333333333333,0.3076923076923077,0.0,0.125,0.13333333333333333,0.2857142857142857,0.0,0.125,0.23529411764705882,0.2222222222222222,0.16666666666666666,0.15384615384615385,0.375,0.13333333333333333,0.25,0.13333333333333333,0.15384615384615385,0.16715226603461897,0.11763007336458949,16,0.36607281607281605,0.19090897440705484,0.19760170324686455,0.3309321448739142,0.29320054945054946,0.3192168854073616,0.28543761287168995,0.3688116153393931,0.2868237109658678,0.2574170329051161,0.23668977009938105,0.21135103677802916,0.2355852082621051,0.39177974199713334,0.17199279886779886,0.1762298830111649,0.19919907554053895,0.2747206651246567,0.23230815034937027,0.3963932223607146,0.33302579479491023,0.23794405939140972,0.3432566013918589,0.2041548520604724,0.19131570073953927,0.26929478425238845,0.06931594900274543,9,0.835016835016835,0.6767676767676767,0.7188552188552189,0.8013468013468014,0.8152985074626866,0.771043771043771,0.7727272727272727,0.8585858585858586,0.7542087542087542,0.6772388059701492,0.771043771043771,0.707070707070707,0.7289562289562289,0.6801346801346801,0.6940298507462686,0.6363636363636364,0.6195286195286196,0.7996632996632997,0.6818181818181819,0.8880597014925373,0.7491582491582491,0.7592592592592593,0.8468013468013469,0.6750841750841751,0.6604477611940298,0.7431403588120005,0.07135546502308394,5
0.6597537612915039,0.15098427418329752,0.26743618011474607,0.10494181809424254,0.3,200,10,3,0.5,8,balanced,True,"{'sampler__sampling_strategy': 0.3, 'rf__n_estimators': 200, 'rf__min_samples_split': 10, 'rf__min_samples_leaf': 3, 'rf__max_features': 0.5, 'rf__max_depth': 8, 'rf__class_weight': 'balanced', 'rf__bootstrap': True}",0.14285714285714285,0.0,0.0,0.0,0.28571428571428575,0.3333333333333333,0.2222222222222222,0.0,0.14285714285714285,0.28571428571428575,0.0,0.13333333333333333,0.11764705882352941,0.2857142857142857,0.13333333333333333,0.1111111111111111,0.2105263157894737,0.125,0.15384615384615383,0.3076923076923077,0.2857142857142857,0.0,0.25,0.14285714285714285,0.15384615384615385,0.1529327957903809,0.10765466222545038,20,0.31437201143083493,0.19339060665322938,0.1841295441899637,0.29411735981503423,0.30995175848117024,0.2844577644577645,0.2324537194714298,0.3160179320310039,0.25760225300455186,0.23866619491619492,0.2274702761053336,0.20700570141359614,0.21872259231327862,0.3877971162874443,0.18937107597885933,0.185192281758092,0.17257019249615047,0.28236319951295796,0.20143384784377316,0.38041649075898304,0.32017033836176345,0.21685837549081152,0.30233886483886485,0.18961449196150715,0.20691135354178833,0.2525358137245753,0.061312240317384276,22,0.7962962962962963,0.6835016835016835,0.6851851851851851,0.7946127946127947,0.8078358208955224,0.7710437710437711,0.7457912457912458,0.8333333333333333,0.7407407407407408,0.7014925373134328,0.7626262626262627,0.7138047138047138,0.702020202020202,0.67003367003367,0.7164179104477612,0.6548821548821548,0.5858585858585859,0.8063973063973063,0.6717171717171717,0.8843283582089552,0.7609427609427609,0.7154882154882154,0.8181818181818181,0.6683501683501684,0.6268656716417911,0.7327099351726217,0.06954041026245214,20
1.258323450088501,0.33375951461111203,0.6080600166320801,0.20540474419104965,0.3,400,10,3,0.5,16,balanced,True,"{'sampler__sampling_strategy': 0.3, 'rf__n_estimators': 400, 'rf__min_samples_split': 10, 'rf__min_samples_leaf': 3, 'rf__max_features': 0.5, 'rf__max_depth': 16, 'rf__class_weight': 'balanced', 'rf__bootstrap': True}",0.14285714285714285,0.0,0.0,0.0,0.28571428571428575,0.4444444444444444,0.11764705882352941,0.0,0.0,0.28571428571428575,0.0,0.13333333333333333,0.13333333333333333,0.2857142857142857,0.14285714285714288,0.1111111111111111,0.23529411764705882,0.13333333333333333,0.15384615384615383,0.3076923076923077,0.2857142857142857,0.0,0.14285714285714285,0.15384615384615383,0.15384615384615385,0.14596624290741939,0.11886059102886005,21,0.3254578754578755,0.19212329570033973,0.187025727316405,0.2896374609802967,0.29483801451139524,0.294832763141428,0.23158821933331739,0.302336860670194,0.24833825442201218,0.2463924747561293,0.23119794988589693,0.20548354992799436,0.22198492298922712,0.3913459095421199,0.18185180692448133,0.18713681045722388,0.16562093085049412,0.2782513115988515,0.19618520096461273,0.38506375870506304,0.32970938942921696,0.22988765652164345,0.294320036656638,0.18995656115221332,0.2094912400844604,0.2524023192791812,0.062054814652052474,23,0.808080808080808,0.6818181818181819,0.7003367003367003,0.7929292929292929,0.8022388059701493,0.7626262626262625,0.7457912457912458,0.8198653198653199,0.739057239057239,0.6847014925373135,0.7626262626262627,0.7104377104377104,0.6986531986531986,0.67003367003367,0.708955223880597,0.6599326599326599,0.5824915824915825,0.7996632996632996,0.664983164983165,0.8805970149253731,0.7575757575757575,0.7390572390572391,0.8148148148148149,0.6683501683501684,0.6511194029850745,0.7322694607769233,0.06717936075846984,22
